transaction_date,transaction_year,ticker,asset_description,type,amount_low,amount_high,amount_avg,representative,district,state,cap_gains_over_200_usd,industry,sector,party,ticker_price,qqq_price
5/19/21,2021,STX,Seagate Technology Holdings PLC - Ordinary Shares,purchase,1001,15000,8001,Marjorie Taylor Greene,GA14,GA,FALSE,Electronic Components,Technology,Republican,76.23,322.589996
5/19/21,2021,MTCH,Match Group Inc,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,76.23,322.589996
5/18/21,2021,VUZI,Vuzix Corporation,purchase,15001,50000,32501,Kevin Hern,OK01,OK,FALSE,Industrial Machinery/Components,Technology,Republican,16.57,322.220001
5/17/21,2021,TXN,Texas Instruments Incorporated,purchase,1001,15000,8001,Kevin Hern,OK01,OK,FALSE,Semiconductors,Technology,Republican,180.83,324.410004
5/14/21,2021,FB,Meta Platforms Inc - Class A,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,315.94,326.390015
5/14/21,2021,SNAP,Snap Inc - Class A,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,315.94,326.390015
5/14/21,2021,ETN,EATON CORP PLC,purchase,1001,15000,8001,Kurt Schrader,OR05,OR,FALSE,Industrial Machinery/Components,Technology,Democrat,315.94,326.390015
5/12/21,2021,AAPL,Apple Inc,purchase,15001,50000,32501,Marjorie Taylor Greene,GA14,GA,FALSE,Computer Manufacturing,Technology,Republican,122.82,316.890015
5/12/21,2021,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Blake Moore,UT01,UT,FALSE,Computer Software: Prepackaged Software,Technology,Republican,122.82,316.890015
5/12/21,2021,NTAP,Net App Inc Common Stock,purchase,15001,50000,32501,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,122.82,316.890015
5/12/21,2021,NTAP,Net App Inc Common Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,122.82,316.890015
5/12/21,2021,NTAP,Net App Inc Common Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,122.82,316.890015
5/11/21,2021,AAPL,Apple Inc,purchase,1001,15000,8001,Blake Moore,UT01,UT,FALSE,Computer Manufacturing,Technology,Republican,125.91,325.309998
5/11/21,2021,GOOG,Alphabet Inc - Class C Capital Stock,purchase,1001,15000,8001,Ed Perlmutter,CO07,CO,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,125.91,325.309998
5/4/21,2021,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,Pete Sessions,TX17,TX,FALSE,Semiconductors,Technology,Republican,574.05,330.140015
5/4/21,2021,MTCH,Match Group Inc,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,574.05,330.140015
5/4/21,2021,NVDA,NVIDIA Corporation - 10 shares,purchase,1001,15000,8001,Pete Sessions,TX32,TX,FALSE,Semiconductors,Technology,Republican,574.05,330.140015
5/3/21,2021,MSFT,Microsoft Corporation,purchase,50001,100000,75001,Ed Case,HI01,HI,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,251.86,336.190002
5/3/21,2021,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Pete Sessions,TX17,TX,FALSE,Computer Software: Prepackaged Software,Technology,Republican,251.86,336.190002
4/30/21,2021,IBM,International Business Machines,purchase,1001,15000,8001,Pete Sessions,TX17,TX,FALSE,Computer Manufacturing,Technology,Republican,141.88,337.98999
4/30/21,2021,LRCX,LAM Research Corporation,purchase,15001,50000,32501,Kathy Manning,NC06,NC,FALSE,Industrial Machinery/Components,Technology,Democrat,141.88,337.98999
4/30/21,2021,MSFT,Microsoft Inc,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,141.88,337.98999
4/30/21,2021,AAPL,Apple Inc,purchase,1001,15000,8001,Blake Moore,UT01,UT,FALSE,Computer Manufacturing,Technology,Republican,141.88,337.98999
4/30/21,2021,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Blake Moore,UT01,UT,FALSE,Computer Software: Prepackaged Software,Technology,Republican,141.88,337.98999
4/30/21,2021,MSFT,Microsoft Corporation,purchase,15001,50000,32501,Marie Newman,IL03,IL,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,141.88,337.98999
4/28/21,2021,NTAP,Net App Inc Common Stock,purchase,15001,50000,32501,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,76.6,339
4/28/21,2021,NTAP,Net App Inc Common Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,76.6,339
4/28/21,2021,NTAP,Net App Inc Common Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,76.6,339
4/27/21,2021,AMD,Advanced Micro Devices Inc,purchase,15001,50000,32501,Deborah K. Ross,NC02,NC,FALSE,Semiconductors,Technology,Democrat,85.21,340.149994
4/27/21,2021,GOOGL,Alphabet Inc Class A,purchase,15001,50000,32501,Deborah K. Ross,NC02,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,85.21,340.149994
4/27/21,2021,AMAT,Applied Materials Inc,purchase,1001,15000,8001,Deborah K. Ross,NC02,NC,FALSE,Semiconductors,Technology,Democrat,85.21,340.149994
4/27/21,2021,CRWD,Crowdstrike Holdings Inc Class A,purchase,15001,50000,32501,Deborah K. Ross,NC02,NC,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,85.21,340.149994
4/27/21,2021,LRCX,Lam research Corporation,purchase,15001,50000,32501,Deborah K. Ross,NC02,NC,FALSE,Industrial Machinery/Components,Technology,Democrat,85.21,340.149994
4/26/21,2021,TDC,Teradata Corporation,purchase,50001,100000,75001,Tom Malinowski,NJ07,NJ,FALSE,EDP Services,Technology,Democrat,53.07,341.630005
4/23/21,2021,CARG,CarGurus Inc - Class A,purchase,1001,15000,8001,Lois Frankel,FL21,FL,FALSE,Interactive Media,Technology,Democrat,25.45,339.420013
4/23/21,2021,ETN,Eaton Corp PLC,purchase,1001,15000,8001,Kurt Schrader,OR05,OR,FALSE,Industrial Machinery/Components,Technology,Democrat,25.45,339.420013
4/22/21,2021,AVGO,Broadcom Inc,purchase,1001,15000,8001,Robert J. Wittman,VA01,VA,FALSE,Semiconductors,Technology,Republican,455.11,335.200012
4/20/21,2021,NTAP,Net App Inc Common Stock,purchase,15001,50000,32501,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,75.19,336.410004
4/20/21,2021,NTAP,Net App Inc Common Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,75.19,336.410004
4/20/21,2021,NTAP,Net App Inc Common Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,75.19,336.410004
4/20/21,2021,NTAP,Net App Inc Common Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,75.19,336.410004
4/20/21,2021,NTAP,Net App Inc Common Stock,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,75.19,336.410004
4/19/21,2021,EMKR,EMCORE Corporation,purchase,1001,15000,8001,Debbie Wasserman Schultz,FL23,FL,FALSE,Semiconductors,Technology,Democrat,6.28,338.880005
4/19/21,2021,EMKR,EMCORE Corporation,purchase,1001,15000,8001,Debbie Wasserman Schultz,FL23,FL,FALSE,Semiconductors,Technology,Democrat,6.28,338.880005
4/19/21,2021,EMKR,EMCORE Corporation,purchase,1001,15000,8001,Debbie Wasserman Schultz,FL23,FL,FALSE,Semiconductors,Technology,Democrat,6.28,338.880005
4/19/21,2021,CRM,Salesforce.com Inc,purchase,1001,15000,8001,Pete Sessions,TX17,TX,FALSE,Computer Software: Prepackaged Software,Technology,Republican,6.28,338.880005
4/16/21,2021,COIN,Coinbase Global Inc - Class A,purchase,15001,50000,32501,Marie Newman,IL03,IL,FALSE,EDP Services,Technology,Democrat,341.63,342.01001
4/16/21,2021,QCOM,Qualcomm Incorporated,purchase,1001,15000,8001,Marjorie Taylor Greene,GA14,GA,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Republican,341.63,342.01001
4/16/21,2021,CRM,Salesforce.com Inc,purchase,1001,15000,8001,Marjorie Taylor Greene,GA14,GA,FALSE,Computer Software: Prepackaged Software,Technology,Republican,341.63,342.01001
4/16/21,2021,GOOG,Alphabet Inc - Class C Capital Stock,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,341.63,342.01001
4/16/21,2021,FB,Facebook Inc Class A,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,341.63,342.01001
4/15/21,2021,GOOG,Alphabet Inc - Class C Capital Stock,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,2296.52,341.609985
4/14/21,2021,COIN,Coinbase Global Inc - Class A,purchase,1001,15000,8001,Alan S. Lowenthal,CA47,CA,FALSE,EDP Services,Technology,Democrat,328.28,336.51001
4/14/21,2021,MSFT,Microsoft Corporation,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,328.28,336.51001
4/14/21,2021,VRSN,VeriSign Inc,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,EDP Services,Technology,Democrat,328.28,336.51001
4/9/21,2021,GOOG,Alphabet Inc - Class C Capital Stock,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,2285.88,337.109985
3/31/21,2021,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Suzan K. DelBene,WA01,WA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,235.77,319.130005
3/30/21,2021,ZNGA,Zyanga Inc CMN Class A,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,EDP Services,Technology,Democrat,10.06,314.320007
3/30/21,2021,ADBE,Adobe Inc,purchase,50001,100000,75001,Michael T. McCaul,TX10,TX,FALSE,Computer Software: Prepackaged Software,Technology,Republican,10.06,314.320007
3/30/21,2021,ADBE,Adobe Inc,purchase,50001,100000,75001,Michael T. McCaul,TX10,TX,FALSE,Computer Software: Prepackaged Software,Technology,Republican,10.06,314.320007
3/26/21,2021,ZNGA,Zyanga Inc CMN Class A,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,EDP Services,Technology,Democrat,10.06,316
3/26/21,2021,AAPL,Apple Inc,purchase,1001,15000,8001,Blake Moore,UT01,UT,FALSE,Computer Manufacturing,Technology,Republican,10.06,316
3/26/21,2021,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Blake Moore,UT01,UT,FALSE,Computer Software: Prepackaged Software,Technology,Republican,10.06,316
3/25/21,2021,GDRX,GoodRx Holdings Inc Class A,purchase,100001,250000,175001,Anthony E. Gonzalez,OH16,OH,FALSE,Retail: Computer Software & Peripheral Equipment,Technology,Republican,36.52,311.329987
3/25/21,2021,ZNGA,Zyanga Inc CMN Class A,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,EDP Services,Technology,Democrat,36.52,311.329987
3/25/21,2021,SABR,Sabre Corporation,purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,36.52,311.329987
3/25/21,2021,ADBE,Adobe Inc,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,36.52,311.329987
3/25/21,2021,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,Semiconductors,Technology,Democrat,36.52,311.329987
3/25/21,2021,SNAP,Snap Inc - Class A,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,36.52,311.329987
3/24/21,2021,ADBE,Adobe Inc,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,451.51,311.869995
3/24/21,2021,SNAP,Snap Inc,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,451.51,311.869995
3/24/21,2021,NVDA,Nvidia Corporation,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,Semiconductors,Technology,Democrat,451.51,311.869995
3/24/21,2021,ADBE,Adobe Inc,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,451.51,311.869995
3/24/21,2021,SNAP,Snap Inc,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,451.51,311.869995
3/24/21,2021,NVDA,Nvidia Corp,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,Semiconductors,Technology,Democrat,451.51,311.869995
3/24/21,2021,SQ,"Square inc Class A - Call Opts at $220, expires 4/9",purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,451.51,311.869995
3/23/21,2021,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,Alan S. Lowenthal,CA47,CA,FALSE,Semiconductors,Technology,Democrat,522.83,317.220001
3/23/21,2021,FB,Facebook Class A,purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,522.83,317.220001
3/23/21,2021,NVDA,NVIDIA Corp,purchase,15001,50000,32501,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,522.83,317.220001
3/23/21,2021,NVDA,NVIDIA Corp,purchase,15001,50000,32501,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,522.83,317.220001
3/22/21,2021,ENPH,Enphase Energy Inc,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Electrical Products,Technology,Democrat,161.11,318.609985
3/22/21,2021,SSNC,SS&C Technologies Holdings Inc,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,EDP Services,Technology,Democrat,161.11,318.609985
3/22/21,2021,EA,Electronic Arts Inc,purchase,1001,15000,8001,Marie Newman,IL03,IL,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,161.11,318.609985
3/19/21,2021,MSFT,Microsoft Corporation - Exercised 150 call options (15K shares) expiring 3/19/2021 @ $130,purchase,1000001,5000000,3000001,Nancy Pelosi,CA12,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,230.35,313.140015
3/19/21,2021,MSFT,Microsoft Corporation - Exercised 100 call options (10K shares) expiring 3/19/2021 @ $140,purchase,1000001,5000000,3000001,Nancy Pelosi,CA12,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,230.35,313.140015
3/18/21,2021,KAI,Kadant Inc,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Industrial Machinery/Components,Technology,Democrat,178,312.040009
3/17/21,2021,ADBE,Adobe Inc,purchase,1001,,1001,Alan S. Lowenthal,CA47,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,451.01,321.899994
3/17/21,2021,ADSK,Autodesk Inc,purchase,1001,15000,8001,Alan S. Lowenthal,CA47,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,451.01,321.899994
3/17/21,2021,GOOGL,Alphabet Inc - Class A,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,451.01,321.899994
3/17/21,2021,CACI,CACI International Inc Class A,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,EDP Services,Technology,Democrat,451.01,321.899994
3/17/21,2021,EA,Electronic Arts Inc,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,451.01,321.899994
3/17/21,2021,INTU,Intuit Inc,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,451.01,321.899994
3/17/21,2021,LRCX,Lam Research Corporation,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,Industrial Machinery/Components,Technology,Democrat,451.01,321.899994
3/17/21,2021,MSFT,Microsoft Corporation,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,451.01,321.899994
3/17/21,2021,NXPI,NXP Semiconductors NV,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,Semiconductors,Technology,Democrat,451.01,321.899994
3/17/21,2021,URI,United Rentals Inc,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,Diversified Commercial Services,Technology,Democrat,451.01,321.899994
3/17/21,2021,VRSN,VeriSign Inc,purchase,1001,15000,8001,William R. Keating,MA09,MA,FALSE,EDP Services,Technology,Democrat,451.01,321.899994
3/16/21,2021,GOOG,Alphabet Inc Class C Capital Stock,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,2092.52,320.579987
3/16/21,2021,NVDA,NVIDIA Corp,purchase,50001,100000,75001,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,2092.52,320.579987
3/16/21,2021,NVDA,NVIDIA Corp,purchase,50001,100000,75001,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,2092.52,320.579987
3/12/21,2021,EVBG,Everbridge Inc,purchase,15001,50000,32501,Tom Malinowski,NJ07,NJ,FALSE,Retail: Computer Software & Peripheral Equipment,Technology,Democrat,137.36,315.459991
3/11/21,2021,ADBE,Adobe Inc,purchase,1001,15000,8001,Alan S. Lowenthal,CA47,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,451.06,318.040009
3/11/21,2021,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,Alan S. Lowenthal,CA47,CA,FALSE,Semiconductors,Technology,Democrat,451.06,318.040009
3/11/21,2021,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Kevin Hern,OK01,OK,FALSE,Computer Software: Prepackaged Software,Technology,Republican,451.06,318.040009
3/11/21,2021,COMM,CommScope Holding Company Inc,purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Democrat,451.06,318.040009
3/11/21,2021,KAI,Kadant Inc,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Industrial Machinery/Components,Technology,Democrat,451.06,318.040009
3/11/21,2021,IBM,International Business Machines Corporation,purchase,1001,15000,8001,Lloyd Doggett,TX35,TX,FALSE,Computer Manufacturing,Technology,Democrat,451.06,318.040009
3/10/21,2021,ADSK,Autodesk Inc,purchase,15001,50000,32501,Alan S. Lowenthal,CA47,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,263.64,310.880005
3/10/21,2021,ADSK,Autodesk Inc,purchase,1001,15000,8001,Alan S. Lowenthal,CA47,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,263.64,310.880005
3/10/21,2021,SABR,Sabre Corporation,purchase,1001,15000,8001,Susie Lee,NV03,NV,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,263.64,310.880005
3/10/21,2021,TSM,Taiwan Semiconductor Manufacturing Company Ltd,purchase,1001,15000,8001,Pete Sessions,TX17,TX,FALSE,Semiconductors,Technology,Republican,263.64,310.880005
3/10/21,2021,NVDA,NVIDIA,purchase,15001,50000,32501,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,263.64,310.880005
3/10/21,2021,NVDA,NVIDIA,purchase,15001,50000,32501,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,263.64,310.880005
3/9/21,2021,MTCH,Match Group Inc,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,152.11,311.769989
3/9/21,2021,MTCH,Match Group Inc,purchase,1001,15000,8001,Ro Khanna,CA17,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,152.11,311.769989
3/9/21,2021,NVDA,NVIDIA Corp,purchase,15001,50000,32501,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,152.11,311.769989
3/9/21,2021,NVDA,NVIDIA Corp,purchase,15001,50000,32501,Michael T. McCaul,TX10,TX,FALSE,Semiconductors,Technology,Republican,152.11,311.769989
3/9/21,2021,MTCH,Match Group Inc,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,152.11,311.769989
